id,city,Hotel Name,Price,Review Score (/10),Hotel URL,Description,Latitude,Longitude,Distance (km)
2152,Sharm El Sheikh,Steigenberger Alcazar 13,192.32,9.6,https://booking.com/hotel/eg/sharm el sheikh-2152,Elegant resort with spa and wellness center,25.817597,34.388598,15.4
2153,Sharm El Sheikh,Sunrise Arabian Palace 13,669.29,6.3,https://booking.com/hotel/eg/sharm el sheikh-2153,Luxurious hotel with stunning views and world-class amenities,25.907566,31.028447,25.0
2154,Sharm El Sheikh,Baron Palace Sahl Hasheesh 13,205.49,,https://booking.com/hotel/eg/sharm el sheikh-2154,Premium hotel offering authentic Egyptian hospitality,30.432752,31.379794,21.4
2155,Sharm El Sheikh,Sharm Grand Plaza 13,646.62,7.3,https://booking.com/hotel/eg/sharm el sheikh-2155,Historic hotel with panoramic views of the Nile,25.268948,34.904717,9.7
2156,Sharm El Sheikh,Naama Bay Hotel 13,325.9,9.5,https://booking.com/hotel/eg/sharm el sheikh-2156,Family-friendly hotel with pool and kids club,30.441781,30.604582,14.8
2157,Sharm El Sheikh,Coral Beach Resort 13,553.55,6.1,https://booking.com/hotel/eg/sharm el sheikh-2157,Luxurious hotel with stunning views and world-class amenities,29.203904,31.508835,4.9
2158,Sharm El Sheikh,Desert Rose Resort 13,796.0,,https://booking.com/hotel/eg/sharm el sheikh-2158,Historic hotel with panoramic views of the Nile,25.766517,26.536761,21.6
2159,Sharm El Sheikh,Sharm Dreams Resort 13,2432.36,7.3,https://booking.com/hotel/eg/sharm el sheikh-2159,Charming boutique hotel with traditional Egyptian decor,28.375357,34.579126,19.4
2160,Sharm El Sheikh,Red Sea View Hotel 13,592.06,,https://booking.com/hotel/eg/sharm el sheikh-2160,Elegant resort with spa and wellness center,26.859436,32.066877,5.2
2161,Sharm El Sheikh,Marina Sharm Hotel 13,624.9,8.7,https://booking.com/hotel/eg/sharm el sheikh-2161,Luxurious hotel with stunning views and world-class amenities,30.784151,26.035971,13.8
2162,Sharm El Sheikh,Pyramids Azur Resort 13,436.54,8.8,https://booking.com/hotel/eg/sharm el sheikh-2162,Premium hotel offering authentic Egyptian hospitality,25.47988,31.454418,23.7
2163,Sharm El Sheikh,Four Seasons Resort Sharm 14,231.55,,https://booking.com/hotel/eg/sharm el sheikh-2163,Beachfront resort with private beach and water sports,28.487946,34.034002,6.2
2164,Sharm El Sheikh,Rixos Premium Seagate 14,1574.93,,https://booking.com/hotel/eg/sharm el sheikh-2164,Charming boutique hotel with traditional Egyptian decor,28.811281,30.826009,4.0
2165,Sharm El Sheikh,Reef Oasis Blue Bay 14,276.0,7.7,https://booking.com/hotel/eg/sharm el sheikh-2165,Contemporary hotel near shopping and dining districts,27.987698,30.395756,1.8
2166,Sharm El Sheikh,Steigenberger Alcazar 14,112.22,9.1,https://booking.com/hotel/eg/sharm el sheikh-2166,Modern hotel in the heart of the city with easy access to attractions,26.164619,25.168629,4.2
2167,Sharm El Sheikh,Sunrise Arabian Palace 14,591.82,,https://booking.com/hotel/eg/sharm el sheikh-2167,Family-friendly hotel with pool and kids club,23.833615,33.01964,19.0
2168,Sharm El Sheikh,Baron Palace Sahl Hasheesh 14,602.58,10.0,https://booking.com/hotel/eg/sharm el sheikh-2168,Contemporary hotel near shopping and dining districts,30.864394,27.255031,15.6
2169,Sharm El Sheikh,Sharm Grand Plaza 14,412.77,7.8,https://booking.com/hotel/eg/sharm el sheikh-2169,Budget-friendly hotel with clean rooms and friendly staff,25.732972,31.699263,12.0
2170,Sharm El Sheikh,Naama Bay Hotel 14,320.49,,https://booking.com/hotel/eg/sharm el sheikh-2170,Modern hotel in the heart of the city with easy access to attractions,27.269572,26.258387,11.5
2171,Sharm El Sheikh,Coral Beach Resort 14,532.23,5.8,https://booking.com/hotel/eg/sharm el sheikh-2171,Historic hotel with panoramic views of the Nile,26.341522,29.001455,15.0
2172,Sharm El Sheikh,Desert Rose Resort 14,1851.92,8.5,https://booking.com/hotel/eg/sharm el sheikh-2172,Contemporary hotel near shopping and dining districts,22.253585,29.658717,1.9
2173,Sharm El Sheikh,Sharm Dreams Resort 14,156.64,,https://booking.com/hotel/eg/sharm el sheikh-2173,Premium hotel offering authentic Egyptian hospitality,29.714966,27.257308,13.4
2174,Sharm El Sheikh,Red Sea View Hotel 14,627.07,6.5,https://booking.com/hotel/eg/sharm el sheikh-2174,Historic hotel with panoramic views of the Nile,22.660125,29.84939,12.0
2175,Sharm El Sheikh,Marina Sharm Hotel 14,852.82,7.6,https://booking.com/hotel/eg/sharm el sheikh-2175,Family-friendly hotel with pool and kids club,30.496704,25.571797,15.1
2176,Sharm El Sheikh,Pyramids Azur Resort 14,446.97,7.9,https://booking.com/hotel/eg/sharm el sheikh-2176,Luxurious hotel with stunning views and world-class amenities,28.100704,34.509115,5.6
2177,Sharm El Sheikh,Four Seasons Resort Sharm 15,1479.71,8.8,https://booking.com/hotel/eg/sharm el sheikh-2177,Modern hotel in the heart of the city with easy access to attractions,22.275431,32.707286,3.2
2178,Sharm El Sheikh,Rixos Premium Seagate 15,1253.13,7.1,https://booking.com/hotel/eg/sharm el sheikh-2178,Luxurious hotel with stunning views and world-class amenities,30.764156,25.814098,17.4
2179,Sharm El Sheikh,Reef Oasis Blue Bay 15,583.73,,https://booking.com/hotel/eg/sharm el sheikh-2179,Budget-friendly hotel with clean rooms and friendly staff,30.082657,34.543786,5.7
2180,Sharm El Sheikh,Steigenberger Alcazar 15,422.18,6.5,https://booking.com/hotel/eg/sharm el sheikh-2180,Luxurious hotel with stunning views and world-class amenities,26.095512,34.678876,17.2
2181,Sharm El Sheikh,Sunrise Arabian Palace 15,1264.52,6.8,https://booking.com/hotel/eg/sharm el sheikh-2181,Modern hotel in the heart of the city with easy access to attractions,26.515923,32.510239,9.8
2182,Sharm El Sheikh,Baron Palace Sahl Hasheesh 15,1735.14,5.9,https://booking.com/hotel/eg/sharm el sheikh-2182,Beachfront resort with private beach and water sports,26.583484,33.052212,20.2
2183,Sharm El Sheikh,Sharm Grand Plaza 15,256.76,7.5,https://booking.com/hotel/eg/sharm el sheikh-2183,Family-friendly hotel with pool and kids club,26.975135,25.791447,3.4
2184,Sharm El Sheikh,Naama Bay Hotel 15,481.08,,https://booking.com/hotel/eg/sharm el sheikh-2184,Charming boutique hotel with traditional Egyptian decor,26.952674,27.771814,5.7
2185,Sharm El Sheikh,Coral Beach Resort 15,1225.65,,https://booking.com/hotel/eg/sharm el sheikh-2185,Family-friendly hotel with pool and kids club,22.697725,27.839174,6.5
2186,Sharm El Sheikh,Desert Rose Resort 15,1409.74,,https://booking.com/hotel/eg/sharm el sheikh-2186,Budget-friendly hotel with clean rooms and friendly staff,30.470015,30.629312,9.1
2187,Sharm El Sheikh,Sharm Dreams Resort 15,355.12,,https://booking.com/hotel/eg/sharm el sheikh-2187,Modern hotel in the heart of the city with easy access to attractions,26.123726,26.919755,12.5
2188,Sharm El Sheikh,Red Sea View Hotel 15,782.12,8.6,https://booking.com/hotel/eg/sharm el sheikh-2188,Charming boutique hotel with traditional Egyptian decor,27.191004,26.197275,23.4
2189,Sharm El Sheikh,Marina Sharm Hotel 15,1183.83,7.4,https://booking.com/hotel/eg/sharm el sheikh-2189,Elegant resort with spa and wellness center,24.7815,26.924754,7.0
2190,Sharm El Sheikh,Pyramids Azur Resort 15,1111.2,6.4,https://booking.com/hotel/eg/sharm el sheikh-2190,Budget-friendly hotel with clean rooms and friendly staff,31.112338,25.059418,1.7
2191,Sharm El Sheikh,Four Seasons Resort Sharm 16,2654.72,,https://booking.com/hotel/eg/sharm el sheikh-2191,Historic hotel with panoramic views of the Nile,22.131311,30.453032,10.9
2192,Sharm El Sheikh,Rixos Premium Seagate 16,5524.7,9.3,https://booking.com/hotel/eg/sharm el sheikh-2192,Elegant resort with spa and wellness center,22.983664,29.578137,9.7
2193,Sharm El Sheikh,Reef Oasis Blue Bay 16,188.25,,https://booking.com/hotel/eg/sharm el sheikh-2193,Charming boutique hotel with traditional Egyptian decor,27.163632,29.736308,23.9
2194,Sharm El Sheikh,Steigenberger Alcazar 16,3287.89,,https://booking.com/hotel/eg/sharm el sheikh-2194,Family-friendly hotel with pool and kids club,29.67614,27.608311,20.1
2195,Sharm El Sheikh,Sunrise Arabian Palace 16,215.37,7.9,https://booking.com/hotel/eg/sharm el sheikh-2195,Family-friendly hotel with pool and kids club,31.185096,31.707345,9.4
2196,Sharm El Sheikh,Baron Palace Sahl Hasheesh 16,723.93,,https://booking.com/hotel/eg/sharm el sheikh-2196,Family-friendly hotel with pool and kids club,29.906497,30.738241,11.9
2197,Sharm El Sheikh,Sharm Grand Plaza 16,1167.14,6.7,https://booking.com/hotel/eg/sharm el sheikh-2197,Historic hotel with panoramic views of the Nile,29.014369,32.951583,10.5
2198,Sharm El Sheikh,Naama Bay Hotel 16,420.67,8.7,https://booking.com/hotel/eg/sharm el sheikh-2198,Luxurious hotel with stunning views and world-class amenities,25.867307,31.505748,9.2
2199,Sharm El Sheikh,Coral Beach Resort 16,381.12,7.7,https://booking.com/hotel/eg/sharm el sheikh-2199,Premium hotel offering authentic Egyptian hospitality,22.828629,32.387973,10.3
2200,Sharm El Sheikh,Desert Rose Resort 16,1271.42,7.8,https://booking.com/hotel/eg/sharm el sheikh-2200,Family-friendly hotel with pool and kids club,29.913479,31.976348,17.4
2201,Sharm El Sheikh,Sharm Dreams Resort 16,707.36,8.1,https://booking.com/hotel/eg/sharm el sheikh-2201,Family-friendly hotel with pool and kids club,27.94222,28.921348,24.7
2202,Sharm El Sheikh,Red Sea View Hotel 16,749.55,7.1,https://booking.com/hotel/eg/sharm el sheikh-2202,Budget-friendly hotel with clean rooms and friendly staff,23.523476,30.474884,9.0
2203,Sharm El Sheikh,Marina Sharm Hotel 16,230.1,6.3,https://booking.com/hotel/eg/sharm el sheikh-2203,Luxurious hotel with stunning views and world-class amenities,28.637906,26.622808,0.8
2204,Sharm El Sheikh,Pyramids Azur Resort 16,246.6,,https://booking.com/hotel/eg/sharm el sheikh-2204,Luxurious hotel with stunning views and world-class amenities,29.018106,25.295936,9.8
2205,Sharm El Sheikh,Four Seasons Resort Sharm 17,478.56,4.7,https://booking.com/hotel/eg/sharm el sheikh-2205,Premium hotel offering authentic Egyptian hospitality,22.480713,33.925114,6.1
2206,Sharm El Sheikh,Rixos Premium Seagate 17,3391.67,,https://booking.com/hotel/eg/sharm el sheikh-2206,Budget-friendly hotel with clean rooms and friendly staff,24.631401,28.357064,16.2
2207,Sharm El Sheikh,Reef Oasis Blue Bay 17,1215.4,,https://booking.com/hotel/eg/sharm el sheikh-2207,Contemporary hotel near shopping and dining districts,28.642335,30.251758,21.0
2208,Sharm El Sheikh,Steigenberger Alcazar 17,348.71,7.7,https://booking.com/hotel/eg/sharm el sheikh-2208,Historic hotel with panoramic views of the Nile,22.297078,26.521164,4.0
2209,Sharm El Sheikh,Sunrise Arabian Palace 17,346.27,,https://booking.com/hotel/eg/sharm el sheikh-2209,Historic hotel with panoramic views of the Nile,28.119952,34.181918,9.8
2210,Sharm El Sheikh,Baron Palace Sahl Hasheesh 17,3630.59,8.7,https://booking.com/hotel/eg/sharm el sheikh-2210,Premium hotel offering authentic Egyptian hospitality,26.872832,30.331403,12.2
2211,Sharm El Sheikh,Sharm Grand Plaza 17,757.31,8.1,https://booking.com/hotel/eg/sharm el sheikh-2211,Charming boutique hotel with traditional Egyptian decor,22.100771,33.616572,11.6
2212,Sharm El Sheikh,Naama Bay Hotel 17,684.83,,https://booking.com/hotel/eg/sharm el sheikh-2212,Budget-friendly hotel with clean rooms and friendly staff,23.401798,29.735538,19.9
2213,Sharm El Sheikh,Coral Beach Resort 17,1241.63,7.2,https://booking.com/hotel/eg/sharm el sheikh-2213,Luxurious hotel with stunning views and world-class amenities,29.999368,32.203243,20.8
2214,Sharm El Sheikh,Desert Rose Resort 17,790.23,7.6,https://booking.com/hotel/eg/sharm el sheikh-2214,Budget-friendly hotel with clean rooms and friendly staff,28.775061,30.844674,22.6
2215,Sharm El Sheikh,Sharm Dreams Resort 17,1021.81,,https://booking.com/hotel/eg/sharm el sheikh-2215,Family-friendly hotel with pool and kids club,28.002952,30.222505,8.3
2216,Sharm El Sheikh,Red Sea View Hotel 17,1276.48,,https://booking.com/hotel/eg/sharm el sheikh-2216,Modern hotel in the heart of the city with easy access to attractions,30.742576,29.274939,9.4
2217,Sharm El Sheikh,Marina Sharm Hotel 17,742.27,9.5,https://booking.com/hotel/eg/sharm el sheikh-2217,Contemporary hotel near shopping and dining districts,23.11058,29.989873,20.0
2218,Sharm El Sheikh,Pyramids Azur Resort 17,253.13,8.6,https://booking.com/hotel/eg/sharm el sheikh-2218,Premium hotel offering authentic Egyptian hospitality,23.687731,30.320806,9.2
2219,Sharm El Sheikh,Four Seasons Resort Sharm 18,492.75,,https://booking.com/hotel/eg/sharm el sheikh-2219,Charming boutique hotel with traditional Egyptian decor,23.43908,29.005894,12.3
2220,Sharm El Sheikh,Rixos Premium Seagate 18,688.82,9.2,https://booking.com/hotel/eg/sharm el sheikh-2220,Modern hotel in the heart of the city with easy access to attractions,26.23131,25.918333,15.7
2221,Sharm El Sheikh,Reef Oasis Blue Bay 18,270.61,,https://booking.com/hotel/eg/sharm el sheikh-2221,Elegant resort with spa and wellness center,28.307962,34.120599,11.8
2222,Sharm El Sheikh,Steigenberger Alcazar 18,183.85,6.2,https://booking.com/hotel/eg/sharm el sheikh-2222,Charming boutique hotel with traditional Egyptian decor,28.656249,25.229216,21.6
2223,Sharm El Sheikh,Sunrise Arabian Palace 18,692.95,6.3,https://booking.com/hotel/eg/sharm el sheikh-2223,Budget-friendly hotel with clean rooms and friendly staff,25.094719,34.593291,23.8
2224,Sharm El Sheikh,Baron Palace Sahl Hasheesh 18,663.42,8.1,https://booking.com/hotel/eg/sharm el sheikh-2224,Luxurious hotel with stunning views and world-class amenities,23.84454,29.770667,21.7
2225,Sharm El Sheikh,Sharm Grand Plaza 18,243.2,8.0,https://booking.com/hotel/eg/sharm el sheikh-2225,Contemporary hotel near shopping and dining districts,30.637182,32.89408,18.9
2226,Sharm El Sheikh,Naama Bay Hotel 18,624.24,8.1,https://booking.com/hotel/eg/sharm el sheikh-2226,Contemporary hotel near shopping and dining districts,29.513445,30.63379,2.4
2227,Sharm El Sheikh,Coral Beach Resort 18,894.82,,https://booking.com/hotel/eg/sharm el sheikh-2227,Charming boutique hotel with traditional Egyptian decor,28.991498,30.465017,23.9
2228,Sharm El Sheikh,Desert Rose Resort 18,3662.39,,https://booking.com/hotel/eg/sharm el sheikh-2228,Modern hotel in the heart of the city with easy access to attractions,22.84817,28.874416,2.8
2229,Sharm El Sheikh,Sharm Dreams Resort 18,433.14,6.6,https://booking.com/hotel/eg/sharm el sheikh-2229,Elegant resort with spa and wellness center,28.527664,29.985863,5.2
2230,Sharm El Sheikh,Red Sea View Hotel 18,118.05,9.3,https://booking.com/hotel/eg/sharm el sheikh-2230,Elegant resort with spa and wellness center,23.840804,28.035409,15.7
2231,Sharm El Sheikh,Marina Sharm Hotel 18,1418.93,,https://booking.com/hotel/eg/sharm el sheikh-2231,Historic hotel with panoramic views of the Nile,25.461499,34.386003,16.7
2232,Sharm El Sheikh,Pyramids Azur Resort 18,576.01,7.1,https://booking.com/hotel/eg/sharm el sheikh-2232,Budget-friendly hotel with clean rooms and friendly staff,30.2368,26.051191,9.2
2233,Sharm El Sheikh,Four Seasons Resort Sharm 19,1935.44,5.6,https://booking.com/hotel/eg/sharm el sheikh-2233,Beachfront resort with private beach and water sports,24.755482,34.91415,20.5
2234,Sharm El Sheikh,Rixos Premium Seagate 19,807.64,7.0,https://booking.com/hotel/eg/sharm el sheikh-2234,Modern hotel in the heart of the city with easy access to attractions,28.743357,30.274361,13.1
2235,Sharm El Sheikh,Reef Oasis Blue Bay 19,1166.46,,https://booking.com/hotel/eg/sharm el sheikh-2235,Budget-friendly hotel with clean rooms and friendly staff,26.335308,27.054342,5.6
2236,Sharm El Sheikh,Steigenberger Alcazar 19,754.55,6.4,https://booking.com/hotel/eg/sharm el sheikh-2236,Elegant resort with spa and wellness center,27.665112,29.157889,7.8
2237,Sharm El Sheikh,Sunrise Arabian Palace 19,1277.76,9.2,https://booking.com/hotel/eg/sharm el sheikh-2237,Modern hotel in the heart of the city with easy access to attractions,24.30301,26.68582,10.2
2238,Sharm El Sheikh,Baron Palace Sahl Hasheesh 19,2131.39,7.3,https://booking.com/hotel/eg/sharm el sheikh-2238,Luxurious hotel with stunning views and world-class amenities,30.519138,34.200008,22.7
2239,Sharm El Sheikh,Sharm Grand Plaza 19,199.23,8.0,https://booking.com/hotel/eg/sharm el sheikh-2239,Budget-friendly hotel with clean rooms and friendly staff,24.538469,27.332543,13.1
2240,Sharm El Sheikh,Naama Bay Hotel 19,326.2,7.2,https://booking.com/hotel/eg/sharm el sheikh-2240,Contemporary hotel near shopping and dining districts,27.420252,33.783356,5.3
2241,Sharm El Sheikh,Coral Beach Resort 19,827.7,6.4,https://booking.com/hotel/eg/sharm el sheikh-2241,Budget-friendly hotel with clean rooms and friendly staff,22.471321,29.995454,6.7
2242,Sharm El Sheikh,Desert Rose Resort 19,568.84,8.8,https://booking.com/hotel/eg/sharm el sheikh-2242,Historic hotel with panoramic views of the Nile,31.345073,30.038194,11.7
2243,Sharm El Sheikh,Sharm Dreams Resort 19,397.58,8.0,https://booking.com/hotel/eg/sharm el sheikh-2243,Budget-friendly hotel with clean rooms and friendly staff,23.085799,27.910789,3.7
2244,Sharm El Sheikh,Red Sea View Hotel 19,975.9,,https://booking.com/hotel/eg/sharm el sheikh-2244,Charming boutique hotel with traditional Egyptian decor,31.182842,30.941594,20.1
2245,Sharm El Sheikh,Marina Sharm Hotel 19,1132.88,,https://booking.com/hotel/eg/sharm el sheikh-2245,Elegant resort with spa and wellness center,28.709201,26.305214,16.2
2246,Sharm El Sheikh,Pyramids Azur Resort 19,854.28,7.8,https://booking.com/hotel/eg/sharm el sheikh-2246,Budget-friendly hotel with clean rooms and friendly staff,24.565024,28.527685,21.9
2247,Sharm El Sheikh,Four Seasons Resort Sharm 20,957.13,5.5,https://booking.com/hotel/eg/sharm el sheikh-2247,Premium hotel offering authentic Egyptian hospitality,26.069253,30.313983,7.2
2248,Sharm El Sheikh,Rixos Premium Seagate 20,655.53,8.8,https://booking.com/hotel/eg/sharm el sheikh-2248,Beachfront resort with private beach and water sports,28.823758,28.36882,15.8
2249,Sharm El Sheikh,Reef Oasis Blue Bay 20,105.46,7.8,https://booking.com/hotel/eg/sharm el sheikh-2249,Historic hotel with panoramic views of the Nile,31.287346,31.77998,10.5
2250,Sharm El Sheikh,Steigenberger Alcazar 20,696.4,,https://booking.com/hotel/eg/sharm el sheikh-2250,Premium hotel offering authentic Egyptian hospitality,25.84668,33.993572,4.6
2251,Sharm El Sheikh,Sunrise Arabian Palace 20,476.83,7.3,https://booking.com/hotel/eg/sharm el sheikh-2251,Luxurious hotel with stunning views and world-class amenities,30.922376,33.092458,20.6
2252,Sharm El Sheikh,Baron Palace Sahl Hasheesh 20,227.32,,https://booking.com/hotel/eg/sharm el sheikh-2252,Budget-friendly hotel with clean rooms and friendly staff,22.247281,27.370415,19.5
2253,Sharm El Sheikh,Sharm Grand Plaza 20,1262.2,,https://booking.com/hotel/eg/sharm el sheikh-2253,Family-friendly hotel with pool and kids club,31.218646,33.071866,9.3
2254,Sharm El Sheikh,Naama Bay Hotel 20,321.54,8.7,https://booking.com/hotel/eg/sharm el sheikh-2254,Elegant resort with spa and wellness center,25.597561,31.948871,20.5
2255,Sharm El Sheikh,Coral Beach Resort 20,185.2,7.9,https://booking.com/hotel/eg/sharm el sheikh-2255,Premium hotel offering authentic Egyptian hospitality,27.855385,31.850299,5.3
2256,Sharm El Sheikh,Desert Rose Resort 20,497.14,8.7,https://booking.com/hotel/eg/sharm el sheikh-2256,Modern hotel in the heart of the city with easy access to attractions,30.212062,25.033729,5.4
2257,Sharm El Sheikh,Sharm Dreams Resort 20,172.52,10.0,https://booking.com/hotel/eg/sharm el sheikh-2257,Charming boutique hotel with traditional Egyptian decor,23.12011,27.31985,22.6
2258,Sharm El Sheikh,Red Sea View Hotel 20,332.77,,https://booking.com/hotel/eg/sharm el sheikh-2258,Charming boutique hotel with traditional Egyptian decor,24.557715,31.535421,7.6
2259,Sharm El Sheikh,Marina Sharm Hotel 20,2715.38,,https://booking.com/hotel/eg/sharm el sheikh-2259,Historic hotel with panoramic views of the Nile,27.90789,29.960329,7.8
2260,Sharm El Sheikh,Pyramids Azur Resort 20,2125.76,,https://booking.com/hotel/eg/sharm el sheikh-2260,Luxurious hotel with stunning views and world-class amenities,30.917753,29.587555,23.5
2261,Sharm El Sheikh,Four Seasons Resort Sharm 21,615.78,6.6,https://booking.com/hotel/eg/sharm el sheikh-2261,Beachfront resort with private beach and water sports,30.960049,25.993828,21.4
2262,Sharm El Sheikh,Rixos Premium Seagate 21,1936.0,6.9,https://booking.com/hotel/eg/sharm el sheikh-2262,Charming boutique hotel with traditional Egyptian decor,29.291314,25.712527,23.1
2263,Sharm El Sheikh,Reef Oasis Blue Bay 21,649.36,7.0,https://booking.com/hotel/eg/sharm el sheikh-2263,Elegant resort with spa and wellness center,25.850752,26.839105,9.3
2264,Sharm El Sheikh,Steigenberger Alcazar 21,444.76,5.0,https://booking.com/hotel/eg/sharm el sheikh-2264,Family-friendly hotel with pool and kids club,24.442277,32.51033,8.8
2265,Sharm El Sheikh,Sunrise Arabian Palace 21,143.83,6.1,https://booking.com/hotel/eg/sharm el sheikh-2265,Beachfront resort with private beach and water sports,28.696673,31.789049,15.5
2266,Sharm El Sheikh,Baron Palace Sahl Hasheesh 21,787.23,7.5,https://booking.com/hotel/eg/sharm el sheikh-2266,Elegant resort with spa and wellness center,22.819528,29.167191,15.6
2267,Sharm El Sheikh,Sharm Grand Plaza 21,811.14,,https://booking.com/hotel/eg/sharm el sheikh-2267,Beachfront resort with private beach and water sports,28.317957,27.668038,3.4
2268,Sharm El Sheikh,Naama Bay Hotel 21,714.03,,https://booking.com/hotel/eg/sharm el sheikh-2268,Historic hotel with panoramic views of the Nile,25.312814,33.840857,16.8
2269,Sharm El Sheikh,Coral Beach Resort 21,1091.6,8.2,https://booking.com/hotel/eg/sharm el sheikh-2269,Family-friendly hotel with pool and kids club,27.232274,27.505014,9.6
2270,Sharm El Sheikh,Desert Rose Resort 21,575.98,7.5,https://booking.com/hotel/eg/sharm el sheikh-2270,Elegant resort with spa and wellness center,25.296205,26.020618,6.2
2271,Sharm El Sheikh,Sharm Dreams Resort 21,1130.32,7.9,https://booking.com/hotel/eg/sharm el sheikh-2271,Modern hotel in the heart of the city with easy access to attractions,24.401944,28.919811,16.3
2272,Sharm El Sheikh,Red Sea View Hotel 21,188.03,7.3,https://booking.com/hotel/eg/sharm el sheikh-2272,Premium hotel offering authentic Egyptian hospitality,24.433017,33.791814,13.9
2273,Sharm El Sheikh,Marina Sharm Hotel 21,852.64,7.6,https://booking.com/hotel/eg/sharm el sheikh-2273,Charming boutique hotel with traditional Egyptian decor,27.839102,33.703588,17.6
2274,Sharm El Sheikh,Pyramids Azur Resort 21,1193.44,6.3,https://booking.com/hotel/eg/sharm el sheikh-2274,Budget-friendly hotel with clean rooms and friendly staff,27.402915,29.516367,11.2
2275,Sharm El Sheikh,Four Seasons Resort Sharm 22,475.97,,https://booking.com/hotel/eg/sharm el sheikh-2275,Beachfront resort with private beach and water sports,30.543149,32.265588,17.9
2276,Sharm El Sheikh,Rixos Premium Seagate 22,528.63,7.5,https://booking.com/hotel/eg/sharm el sheikh-2276,Budget-friendly hotel with clean rooms and friendly staff,30.245942,32.925872,14.6
2277,Sharm El Sheikh,Reef Oasis Blue Bay 22,956.14,,https://booking.com/hotel/eg/sharm el sheikh-2277,Beachfront resort with private beach and water sports,24.828339,30.607432,6.8
2278,Sharm El Sheikh,Steigenberger Alcazar 22,758.19,7.4,https://booking.com/hotel/eg/sharm el sheikh-2278,Luxurious hotel with stunning views and world-class amenities,24.336404,31.887304,22.4
2279,Sharm El Sheikh,Sunrise Arabian Palace 22,210.41,9.3,https://booking.com/hotel/eg/sharm el sheikh-2279,Charming boutique hotel with traditional Egyptian decor,27.476369,34.338934,8.4
2280,Sharm El Sheikh,Baron Palace Sahl Hasheesh 22,466.46,7.6,https://booking.com/hotel/eg/sharm el sheikh-2280,Premium hotel offering authentic Egyptian hospitality,24.647601,30.305061,14.1
2281,Sharm El Sheikh,Sharm Grand Plaza 22,82.4,,https://booking.com/hotel/eg/sharm el sheikh-2281,Beachfront resort with private beach and water sports,23.31822,26.152592,7.8
2282,Sharm El Sheikh,Naama Bay Hotel 22,579.17,8.4,https://booking.com/hotel/eg/sharm el sheikh-2282,Charming boutique hotel with traditional Egyptian decor,31.360775,30.881116,6.8
2283,Sharm El Sheikh,Coral Beach Resort 22,573.73,6.3,https://booking.com/hotel/eg/sharm el sheikh-2283,Historic hotel with panoramic views of the Nile,26.363791,34.07631,4.6
2284,Sharm El Sheikh,Desert Rose Resort 22,261.45,,https://booking.com/hotel/eg/sharm el sheikh-2284,Budget-friendly hotel with clean rooms and friendly staff,27.972364,33.852827,20.0
2285,Sharm El Sheikh,Sharm Dreams Resort 22,202.93,6.8,https://booking.com/hotel/eg/sharm el sheikh-2285,Luxurious hotel with stunning views and world-class amenities,26.688411,29.165975,3.8
2286,Sharm El Sheikh,Red Sea View Hotel 22,459.9,6.6,https://booking.com/hotel/eg/sharm el sheikh-2286,Elegant resort with spa and wellness center,30.117018,30.879742,7.3
2287,Sharm El Sheikh,Marina Sharm Hotel 22,2454.61,6.7,https://booking.com/hotel/eg/sharm el sheikh-2287,Elegant resort with spa and wellness center,25.623956,26.37923,24.6
2288,Sharm El Sheikh,Pyramids Azur Resort 22,2039.05,6.1,https://booking.com/hotel/eg/sharm el sheikh-2288,Luxurious hotel with stunning views and world-class amenities,27.944809,27.470219,6.5
2289,Sharm El Sheikh,Four Seasons Resort Sharm 23,639.56,,https://booking.com/hotel/eg/sharm el sheikh-2289,Beachfront resort with private beach and water sports,22.995203,33.363099,10.5
2290,Sharm El Sheikh,Rixos Premium Seagate 23,1063.06,,https://booking.com/hotel/eg/sharm el sheikh-2290,Contemporary hotel near shopping and dining districts,23.00611,31.1916,15.7
2291,Sharm El Sheikh,Reef Oasis Blue Bay 23,1847.97,5.2,https://booking.com/hotel/eg/sharm el sheikh-2291,Budget-friendly hotel with clean rooms and friendly staff,30.184011,28.293873,9.5
2292,Sharm El Sheikh,Steigenberger Alcazar 23,620.15,7.5,https://booking.com/hotel/eg/sharm el sheikh-2292,Charming boutique hotel with traditional Egyptian decor,23.28104,27.563127,24.4
2293,Sharm El Sheikh,Sunrise Arabian Palace 23,1600.89,5.4,https://booking.com/hotel/eg/sharm el sheikh-2293,Charming boutique hotel with traditional Egyptian decor,24.601081,30.893384,4.0
2294,Sharm El Sheikh,Baron Palace Sahl Hasheesh 23,858.4,,https://booking.com/hotel/eg/sharm el sheikh-2294,Historic hotel with panoramic views of the Nile,30.889396,34.210344,1.7
2295,Sharm El Sheikh,Sharm Grand Plaza 23,176.44,,https://booking.com/hotel/eg/sharm el sheikh-2295,Family-friendly hotel with pool and kids club,24.671618,27.040689,23.7
2296,Sharm El Sheikh,Naama Bay Hotel 23,795.75,8.3,https://booking.com/hotel/eg/sharm el sheikh-2296,Modern hotel in the heart of the city with easy access to attractions,24.520411,31.675483,9.4
2297,Sharm El Sheikh,Coral Beach Resort 23,344.37,10.0,https://booking.com/hotel/eg/sharm el sheikh-2297,Historic hotel with panoramic views of the Nile,30.396823,25.052125,23.4
