id,city,Restaurant,Location,Cuisines,URL,Total_Items,Prices_List,Min_Price,Max_Price,Avg_Price
933,Alexandria,Crimson Bar & Grill 16,Bahary,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/crimson-bar-&-grill-16-933,82,142.01-388.01,142.01,388.01,265.01
934,Alexandria,Naguib Mahfouz Cafe 16,Miami,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-16-934,17,145.2-449.79,145.2,449.79,297.5
935,Alexandria,El Tabbala 16,Raml Station,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/el-tabbala-16-935,118,60.35-261.7,60.35,261.7,161.03
936,Alexandria,Osmanly 16,Miami,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/osmanly-16-936,22,144.46-444.63,144.46,444.63,294.55
937,Alexandria,Sabaya 16,Raml Station,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/sabaya-16-937,115,109.11-282.87,109.11,282.87,195.99
938,Alexandria,Le Deck 16,Camp Caesar,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/le-deck-16-938,101,121.98-559.81,121.98,559.81,340.89
939,Alexandria,Birdcage 16,Montaza,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/birdcage-16-939,32,112.77-173.39,112.77,173.39,143.08
940,Alexandria,Crimson 16,Smouha,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/crimson-16-940,117,128.76-552.92,128.76,552.92,340.84
941,Alexandria,Pier 88 16,Camp Caesar,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/pier-88-16-941,55,72.28-234.64,72.28,234.64,153.46
942,Alexandria,The Blue Restaurant 16,Bahary,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/the-blue-restaurant-16-942,89,56.96-178.0,56.96,178.0,117.48
943,Alexandria,Nile Maxim 16,Smouha,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/nile-maxim-16-943,76,70.56-248.13,70.56,248.13,159.34
944,Alexandria,Abou Tarek 17,Camp Caesar,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/abou-tarek-17-944,119,59.71-108.87,59.71,108.87,84.29
945,Alexandria,Koshary Abou Tarek 17,Miami,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/koshary-abou-tarek-17-945,48,120.18-513.14,120.18,513.14,316.66
946,Alexandria,Sequoia 17,Raml Station,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/sequoia-17-946,106,74.73-355.86,74.73,355.86,215.3
947,Alexandria,Zooba 17,Sidi Gaber,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/zooba-17-947,83,90.59-180.92,90.59,180.92,135.75
948,Alexandria,Fasahat Somaya 17,Corniche,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/fasahat-somaya-17-948,33,146.74-496.16,146.74,496.16,321.45
949,Alexandria,El Prince 17,Montaza,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/el-prince-17-949,22,106.05-378.23,106.05,378.23,242.14
950,Alexandria,Maison Thomas 17,Anfoushi,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/maison-thomas-17-950,111,87.31-407.96,87.31,407.96,247.63
951,Alexandria,Taboula 17,Corniche,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/taboula-17-951,89,55.0-135.67,55.0,135.67,95.33
952,Alexandria,Cairo Kitchen 17,San Stefano,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/cairo-kitchen-17-952,92,131.49-333.3,131.49,333.3,232.4
953,Alexandria,Kazouza 17,Mandara,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/kazouza-17-953,119,73.32-336.5,73.32,336.5,204.91
954,Alexandria,Andrea El Mariouteya 17,Stanley,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/andrea-el-mariouteya-17-954,108,144.81-374.52,144.81,374.52,259.66
955,Alexandria,Sea Gull 17,Miami,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/sea-gull-17-955,27,126.82-312.58,126.82,312.58,219.7
956,Alexandria,Samakmak 17,Sidi Gaber,"French,European,Fine Dining",https://talabat.com/eg/alexandria/samakmak-17-956,71,115.77-287.39,115.77,287.39,201.58
957,Alexandria,Fish Market 17,Montaza,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/fish-market-17-957,28,45.46-187.97,45.46,187.97,116.72
958,Alexandria,Gad 17,Bahary,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/gad-17-958,25,42.64-187.13,42.64,187.13,114.88
959,Alexandria,Felfela 17,Raml Station,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/felfela-17-959,19,128.33-440.61,128.33,440.61,284.47
960,Alexandria,Tikka Grill 17,Mandara,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/tikka-grill-17-960,80,126.55-502.71,126.55,502.71,314.63
961,Alexandria,El Shabrawy 17,Camp Caesar,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/el-shabrawy-17-961,60,50.05-208.13,50.05,208.13,129.09
962,Alexandria,Mori Sushi 17,Raml Station,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/mori-sushi-17-962,18,71.22-348.74,71.22,348.74,209.98
963,Alexandria,Crimson Bar & Grill 17,Smouha,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/crimson-bar-&-grill-17-963,43,93.7-458.29,93.7,458.29,276.0
964,Alexandria,Naguib Mahfouz Cafe 17,Miami,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-17-964,85,138.68-404.26,138.68,404.26,271.47
965,Alexandria,El Tabbala 17,Smouha,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/el-tabbala-17-965,30,59.79-280.06,59.79,280.06,169.93
966,Alexandria,Osmanly 17,Stanley,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/osmanly-17-966,109,112.33-177.27,112.33,177.27,144.8
967,Alexandria,Sabaya 17,Camp Caesar,"French,European,Fine Dining",https://talabat.com/eg/alexandria/sabaya-17-967,65,105.9-363.52,105.9,363.52,234.71
968,Alexandria,Le Deck 17,Anfoushi,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/le-deck-17-968,67,138.28-540.48,138.28,540.48,339.38
969,Alexandria,Birdcage 17,Roushdy,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/birdcage-17-969,62,130.61-450.77,130.61,450.77,290.69
970,Alexandria,Crimson 17,Smouha,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/crimson-17-970,58,59.73-246.01,59.73,246.01,152.87
971,Alexandria,Pier 88 17,Anfoushi,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/pier-88-17-971,101,47.88-195.28,47.88,195.28,121.58
972,Alexandria,The Blue Restaurant 17,Mandara,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/the-blue-restaurant-17-972,104,54.82-268.62,54.82,268.62,161.72
973,Alexandria,Nile Maxim 17,San Stefano,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/nile-maxim-17-973,112,71.28-179.33,71.28,179.33,125.31
974,Alexandria,Abou Tarek 18,Smouha,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/abou-tarek-18-974,55,110.42-551.46,110.42,551.46,330.94
975,Alexandria,Koshary Abou Tarek 18,Miami,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/koshary-abou-tarek-18-975,56,65.33-218.89,65.33,218.89,142.11
976,Alexandria,Sequoia 18,Anfoushi,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/sequoia-18-976,57,133.51-332.78,133.51,332.78,233.14
977,Alexandria,Zooba 18,San Stefano,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/zooba-18-977,100,55.37-227.47,55.37,227.47,141.42
978,Alexandria,Fasahat Somaya 18,Raml Station,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/fasahat-somaya-18-978,114,134.33-252.98,134.33,252.98,193.66
979,Alexandria,El Prince 18,Roushdy,"French,European,Fine Dining",https://talabat.com/eg/alexandria/el-prince-18-979,66,97.84-335.75,97.84,335.75,216.8
980,Alexandria,Maison Thomas 18,Raml Station,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/maison-thomas-18-980,45,98.93-152.92,98.93,152.92,125.92
981,Alexandria,Taboula 18,Gleem,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/taboula-18-981,97,119.22-196.8,119.22,196.8,158.01
982,Alexandria,Cairo Kitchen 18,Stanley,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/cairo-kitchen-18-982,81,92.77-435.67,92.77,435.67,264.22
983,Alexandria,Kazouza 18,Mandara,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/kazouza-18-983,91,66.83-201.25,66.83,201.25,134.04
984,Alexandria,Andrea El Mariouteya 18,Raml Station,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/andrea-el-mariouteya-18-984,43,117.67-215.35,117.67,215.35,166.51
985,Alexandria,Sea Gull 18,Bahary,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/sea-gull-18-985,43,144.17-500.02,144.17,500.02,322.09
986,Alexandria,Samakmak 18,Anfoushi,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/samakmak-18-986,110,45.43-117.56,45.43,117.56,81.5
987,Alexandria,Fish Market 18,Camp Caesar,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/fish-market-18-987,79,126.34-525.31,126.34,525.31,325.82
988,Alexandria,Gad 18,Stanley,"French,European,Fine Dining",https://talabat.com/eg/alexandria/gad-18-988,55,46.76-104.6,46.76,104.6,75.68
989,Alexandria,Felfela 18,Gleem,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/felfela-18-989,101,56.75-169.45,56.75,169.45,113.1
990,Alexandria,Tikka Grill 18,Sidi Gaber,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/tikka-grill-18-990,72,49.22-207.95,49.22,207.95,128.58
991,Alexandria,El Shabrawy 18,Bahary,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/el-shabrawy-18-991,60,133.41-253.72,133.41,253.72,193.56
992,Alexandria,Mori Sushi 18,Smouha,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/mori-sushi-18-992,89,88.0-242.65,88.0,242.65,165.32
993,Alexandria,Crimson Bar & Grill 18,Corniche,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/crimson-bar-&-grill-18-993,117,115.51-341.48,115.51,341.48,228.5
994,Alexandria,Naguib Mahfouz Cafe 18,Mandara,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-18-994,30,50.01-175.9,50.01,175.9,112.95
995,Alexandria,El Tabbala 18,Raml Station,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/el-tabbala-18-995,79,89.56-228.52,89.56,228.52,159.04
996,Alexandria,Osmanly 18,Camp Caesar,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/osmanly-18-996,43,90.86-210.28,90.86,210.28,150.57
997,Alexandria,Sabaya 18,Bahary,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/sabaya-18-997,80,117.45-219.0,117.45,219.0,168.22
998,Alexandria,Le Deck 18,Smouha,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/le-deck-18-998,67,73.39-166.66,73.39,166.66,120.03
999,Alexandria,Birdcage 18,Bahary,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/birdcage-18-999,103,119.6-480.89,119.6,480.89,300.25
1000,Alexandria,Crimson 18,San Stefano,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/crimson-18-1000,16,89.71-401.5,89.71,401.5,245.6
1001,Alexandria,Pier 88 18,Smouha,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/pier-88-18-1001,87,32.19-89.58,32.19,89.58,60.88
1002,Alexandria,The Blue Restaurant 18,Anfoushi,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/the-blue-restaurant-18-1002,64,71.35-293.87,71.35,293.87,182.61
1003,Alexandria,Nile Maxim 18,Sidi Gaber,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/nile-maxim-18-1003,110,73.18-203.9,73.18,203.9,138.54
1004,Alexandria,Abou Tarek 19,Corniche,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/abou-tarek-19-1004,42,60.8-95.67,60.8,95.67,78.23
1005,Alexandria,Koshary Abou Tarek 19,Smouha,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/koshary-abou-tarek-19-1005,94,149.28-296.5,149.28,296.5,222.89
1006,Alexandria,Sequoia 19,Stanley,"French,European,Fine Dining",https://talabat.com/eg/alexandria/sequoia-19-1006,36,142.41-521.65,142.41,521.65,332.03
1007,Alexandria,Zooba 19,Camp Caesar,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/zooba-19-1007,87,144.43-588.55,144.43,588.55,366.49
1008,Alexandria,Fasahat Somaya 19,Gleem,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/fasahat-somaya-19-1008,113,117.1-565.78,117.1,565.78,341.44
1009,Alexandria,El Prince 19,Stanley,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/el-prince-19-1009,50,81.37-375.5,81.37,375.5,228.44
1010,Alexandria,Maison Thomas 19,San Stefano,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/maison-thomas-19-1010,115,138.59-359.55,138.59,359.55,249.07
1011,Alexandria,Taboula 19,Bahary,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/taboula-19-1011,75,113.58-215.14,113.58,215.14,164.36
1012,Alexandria,Cairo Kitchen 19,Mandara,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/cairo-kitchen-19-1012,111,136.17-533.81,136.17,533.81,334.99
1013,Alexandria,Kazouza 19,Corniche,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/kazouza-19-1013,52,121.43-263.77,121.43,263.77,192.6
1014,Alexandria,Andrea El Mariouteya 19,Smouha,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/andrea-el-mariouteya-19-1014,55,102.04-325.29,102.04,325.29,213.67
1015,Alexandria,Sea Gull 19,Camp Caesar,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/sea-gull-19-1015,101,44.79-202.47,44.79,202.47,123.63
1016,Alexandria,Samakmak 19,Stanley,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/samakmak-19-1016,68,53.82-101.51,53.82,101.51,77.67
1017,Alexandria,Fish Market 19,Gleem,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/fish-market-19-1017,74,95.6-213.0,95.6,213.0,154.3
1018,Alexandria,Gad 19,Sidi Gaber,"French,European,Fine Dining",https://talabat.com/eg/alexandria/gad-19-1018,95,125.98-362.91,125.98,362.91,244.45
1019,Alexandria,Felfela 19,Mandara,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/felfela-19-1019,99,140.25-264.67,140.25,264.67,202.46
1020,Alexandria,Tikka Grill 19,Stanley,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/tikka-grill-19-1020,16,90.56-321.29,90.56,321.29,205.93
1021,Alexandria,El Shabrawy 19,Stanley,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/el-shabrawy-19-1021,42,56.9-202.45,56.9,202.45,129.67
1022,Alexandria,Mori Sushi 19,Camp Caesar,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/mori-sushi-19-1022,77,139.19-621.14,139.19,621.14,380.16
1023,Alexandria,Crimson Bar & Grill 19,Gleem,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/crimson-bar-&-grill-19-1023,118,95.26-368.0,95.26,368.0,231.63
1024,Alexandria,Naguib Mahfouz Cafe 19,Miami,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-19-1024,74,129.74-544.3,129.74,544.3,337.02
1025,Alexandria,El Tabbala 19,Montaza,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/el-tabbala-19-1025,75,58.89-273.93,58.89,273.93,166.41
1026,Alexandria,Osmanly 19,Corniche,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/osmanly-19-1026,110,66.04-317.79,66.04,317.79,191.92
1027,Alexandria,Sabaya 19,Sidi Gaber,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/sabaya-19-1027,41,41.21-110.76,41.21,110.76,75.98
1028,Alexandria,Le Deck 19,San Stefano,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/le-deck-19-1028,21,66.02-262.8,66.02,262.8,164.41
1029,Alexandria,Birdcage 19,Raml Station,"French,European,Fine Dining",https://talabat.com/eg/alexandria/birdcage-19-1029,96,36.42-179.54,36.42,179.54,107.98
1030,Alexandria,Crimson 19,San Stefano,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/crimson-19-1030,50,118.58-501.18,118.58,501.18,309.88
1031,Alexandria,Pier 88 19,Camp Caesar,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/pier-88-19-1031,30,141.6-522.47,141.6,522.47,332.04
1032,Alexandria,The Blue Restaurant 19,Montaza,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/the-blue-restaurant-19-1032,80,132.26-408.61,132.26,408.61,270.44
1033,Alexandria,Nile Maxim 19,Anfoushi,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/nile-maxim-19-1033,32,107.82-382.0,107.82,382.0,244.91
1034,Alexandria,Abou Tarek 20,Sidi Gaber,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/abou-tarek-20-1034,26,103.74-191.2,103.74,191.2,147.47
1035,Alexandria,Koshary Abou Tarek 20,Stanley,"French,European,Fine Dining",https://talabat.com/eg/alexandria/koshary-abou-tarek-20-1035,64,108.63-503.41,108.63,503.41,306.02
1036,Alexandria,Sequoia 20,Camp Caesar,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/sequoia-20-1036,55,80.53-271.38,80.53,271.38,175.95
1037,Alexandria,Zooba 20,Mandara,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/zooba-20-1037,89,117.31-206.92,117.31,206.92,162.12
1038,Alexandria,Fasahat Somaya 20,Smouha,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/fasahat-somaya-20-1038,104,140.93-579.08,140.93,579.08,360.0
1039,Alexandria,El Prince 20,Miami,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/el-prince-20-1039,37,92.84-421.95,92.84,421.95,257.39
1040,Alexandria,Maison Thomas 20,Mandara,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/maison-thomas-20-1040,51,133.38-570.27,133.38,570.27,351.82
1041,Alexandria,Taboula 20,Sidi Gaber,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/taboula-20-1041,101,137.59-645.69,137.59,645.69,391.64
1042,Alexandria,Cairo Kitchen 20,Sidi Gaber,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/cairo-kitchen-20-1042,117,41.46-90.34,41.46,90.34,65.9
1043,Alexandria,Kazouza 20,Miami,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/kazouza-20-1043,66,65.66-125.37,65.66,125.37,95.52
1044,Alexandria,Andrea El Mariouteya 20,Miami,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/andrea-el-mariouteya-20-1044,49,30.82-113.96,30.82,113.96,72.39
1045,Alexandria,Sea Gull 20,Camp Caesar,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/sea-gull-20-1045,49,80.97-286.93,80.97,286.93,183.95
1046,Alexandria,Samakmak 20,Raml Station,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/samakmak-20-1046,63,38.02-58.19,38.02,58.19,48.11
1047,Alexandria,Fish Market 20,Montaza,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/fish-market-20-1047,50,52.56-117.46,52.56,117.46,85.01
1048,Alexandria,Gad 20,Stanley,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/gad-20-1048,109,145.5-380.89,145.5,380.89,263.19
1049,Alexandria,Felfela 20,Mandara,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/felfela-20-1049,115,33.15-159.69,33.15,159.69,96.42
1050,Alexandria,Tikka Grill 20,Corniche,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/tikka-grill-20-1050,16,87.13-320.67,87.13,320.67,203.9
1051,Alexandria,El Shabrawy 20,Smouha,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/el-shabrawy-20-1051,28,136.09-522.15,136.09,522.15,329.12
1052,Alexandria,Mori Sushi 20,Montaza,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/mori-sushi-20-1052,33,146.25-604.08,146.25,604.08,375.17
1053,Alexandria,Crimson Bar & Grill 20,Corniche,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/crimson-bar-&-grill-20-1053,72,73.06-250.66,73.06,250.66,161.86
1054,Alexandria,Naguib Mahfouz Cafe 20,Mandara,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-20-1054,111,138.7-658.77,138.7,658.77,398.74
1055,Alexandria,El Tabbala 20,Raml Station,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/el-tabbala-20-1055,30,73.21-232.1,73.21,232.1,152.66
1056,Alexandria,Osmanly 20,Anfoushi,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/osmanly-20-1056,34,62.1-143.87,62.1,143.87,102.98
1057,Alexandria,Sabaya 20,Bahary,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/sabaya-20-1057,76,123.07-210.83,123.07,210.83,166.95
1058,Alexandria,Le Deck 20,Camp Caesar,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/le-deck-20-1058,44,109.3-168.9,109.3,168.9,139.1
1059,Alexandria,Birdcage 20,Mandara,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/birdcage-20-1059,38,50.16-187.52,50.16,187.52,118.84
1060,Alexandria,Crimson 20,Bahary,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/crimson-20-1060,119,51.33-256.32,51.33,256.32,153.82
1061,Alexandria,Pier 88 20,Anfoushi,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/pier-88-20-1061,30,75.47-165.88,75.47,165.88,120.67
1062,Alexandria,The Blue Restaurant 20,Bahary,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/the-blue-restaurant-20-1062,18,75.69-313.59,75.69,313.59,194.64
1063,Alexandria,Nile Maxim 20,Bahary,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/nile-maxim-20-1063,68,36.47-180.06,36.47,180.06,108.27
1064,Alexandria,Abou Tarek 21,Mandara,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/abou-tarek-21-1064,107,36.1-162.78,36.1,162.78,99.44
1065,Alexandria,Koshary Abou Tarek 21,Anfoushi,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/koshary-abou-tarek-21-1065,54,88.06-271.34,88.06,271.34,179.7
1066,Alexandria,Sequoia 21,Anfoushi,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/sequoia-21-1066,32,77.22-344.4,77.22,344.4,210.81
1067,Alexandria,Zooba 21,Raml Station,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/zooba-21-1067,86,64.33-207.54,64.33,207.54,135.94
1068,Alexandria,Fasahat Somaya 21,Bahary,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/fasahat-somaya-21-1068,55,31.06-124.96,31.06,124.96,78.01
1069,Alexandria,El Prince 21,Bahary,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/el-prince-21-1069,22,122.22-354.43,122.22,354.43,238.32
1070,Alexandria,Maison Thomas 21,Miami,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/maison-thomas-21-1070,19,124.34-288.62,124.34,288.62,206.48
1071,Alexandria,Taboula 21,Gleem,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/taboula-21-1071,36,130.63-648.28,130.63,648.28,389.45
1072,Alexandria,Cairo Kitchen 21,Stanley,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/cairo-kitchen-21-1072,36,35.96-87.47,35.96,87.47,61.72
1073,Alexandria,Kazouza 21,Bahary,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/kazouza-21-1073,117,108.91-250.97,108.91,250.97,179.94
1074,Alexandria,Andrea El Mariouteya 21,Mandara,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/andrea-el-mariouteya-21-1074,86,33.14-100.86,33.14,100.86,67.0
1075,Alexandria,Sea Gull 21,San Stefano,"French,European,Fine Dining",https://talabat.com/eg/alexandria/sea-gull-21-1075,29,65.13-322.02,65.13,322.02,193.57
1076,Alexandria,Samakmak 21,Montaza,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/samakmak-21-1076,84,118.94-300.9,118.94,300.9,209.92
1077,Alexandria,Fish Market 21,Miami,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/fish-market-21-1077,68,99.16-270.58,99.16,270.58,184.87
1078,Alexandria,Gad 21,Montaza,"French,European,Fine Dining",https://talabat.com/eg/alexandria/gad-21-1078,77,31.99-141.98,31.99,141.98,86.98
1079,Alexandria,Felfela 21,San Stefano,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/felfela-21-1079,31,67.29-229.0,67.29,229.0,148.15
1080,Alexandria,Tikka Grill 21,Mandara,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/tikka-grill-21-1080,95,93.15-255.54,93.15,255.54,174.34
1081,Alexandria,El Shabrawy 21,Anfoushi,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/el-shabrawy-21-1081,54,87.07-341.35,87.07,341.35,214.21
1082,Alexandria,Mori Sushi 21,Smouha,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/mori-sushi-21-1082,104,107.44-298.66,107.44,298.66,203.05
1083,Alexandria,Crimson Bar & Grill 21,Sidi Gaber,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/crimson-bar-&-grill-21-1083,90,106.06-169.56,106.06,169.56,137.81
1084,Alexandria,Naguib Mahfouz Cafe 21,San Stefano,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-21-1084,119,92.77-198.39,92.77,198.39,145.58
1085,Alexandria,El Tabbala 21,Miami,"French,European,Fine Dining",https://talabat.com/eg/alexandria/el-tabbala-21-1085,37,93.42-277.93,93.42,277.93,185.68
1086,Alexandria,Osmanly 21,Sidi Gaber,"French,European,Fine Dining",https://talabat.com/eg/alexandria/osmanly-21-1086,89,60.28-282.63,60.28,282.63,171.45
1087,Alexandria,Sabaya 21,Smouha,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/sabaya-21-1087,37,114.85-340.65,114.85,340.65,227.75
1088,Alexandria,Le Deck 21,Stanley,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/le-deck-21-1088,73,122.02-348.28,122.02,348.28,235.15
